,title,vector,cluster
218,gülen,"[ 5.1962e-01  4.4885e-01 -1.4399e+00  3.7337e-01 -1.0690e-02  2.2175e-01
  6.1828e-02 -1.4629e-01  1.0442e-01 -1.1458e-01 -4.8271e-01  1.6042e-01
  1.9714e-02 -7.2531e-01 -2.9453e-01  7.5602e-01 -7.3205e-01 -2.6190e-01
  2.7068e-01 -4.3172e-01 -5.7434e-01 -3.5711e-01  9.9811e-02 -2.2922e-01
 -1.3792e-02 -5.9314e-02 -9.1874e-02 -1.8563e-01  3.5770e-01 -1.7830e-02
 -8.0209e-02 -5.6213e-04 -6.1474e-03  3.5175e-01 -8.7325e-02 -9.5251e-02
  1.2727e-01 -2.3701e-01 -3.9686e-01 -2.0162e-01 -2.9271e-01  7.2894e-01
  2.8041e-01  4.4590e-01 -3.8698e-01 -7.9853e-01  4.3654e-01  3.0050e-01
  3.6656e-01  8.1827e-01  8.0876e-02  5.9271e-01 -3.7333e-01 -4.0097e-01
  1.4396e-02  7.4373e-01  7.1317e-03  3.3503e-01 -1.0182e-01  3.3484e-01
  2.8223e-01 -1.1764e-01  2.8666e-01  1.1866e-01  2.0510e-01  8.4091e-01
 -2.0040e-01 -3.1351e-01  6.9633e-02 -1.4885e-01  4.7383e-01  2.2268e-01
 -3.1591e-01  1.9485e-01  3.2521e-01 -1.5258e-01  3.4691e-01  5.5629e-02
  5.4861e-01  1.4151e-01 -8.7690e-01  7.1714e-02 -1.8484e-01 -3.3251e-01
  5.0185e-01 -7.2236e-02 -1.1442e-01 -9.3870e-02 -2.6144e-01  4.1281e-01
  3.1232e-02 -2.4176e-01 -3.3548e-02 -1.8959e-01 -1.3438e-01 -5.2519e-01
  8.1762e-02  3.2192e-01 -4.2898e-01  8.0721e-02]",0
219,sänger,"[ 9.6331e-02 -4.2049e-01 -7.5515e-01  6.6934e-02 -8.0494e-02 -5.6301e-01
  4.9079e-01 -3.0787e-01  1.4493e-01 -9.8693e-02 -3.0411e-01  2.2671e-01
 -4.4803e-01 -1.8160e-01 -3.0595e-01  1.6935e-01 -3.0198e-01  1.0206e-01
 -2.3402e-01 -3.9112e-01 -2.7166e-01 -3.3156e-01 -5.4741e-01 -1.4647e-01
 -1.8882e-01 -8.2871e-02 -1.1606e-01  2.2818e-02  2.3701e-01 -7.1523e-04
 -2.2433e-01  1.6299e-03  3.5640e-02  1.7445e-01 -1.3023e-01 -5.5330e-02
  2.5142e-02 -4.7935e-01  3.6355e-01  2.0346e-01 -4.4980e-01  3.7935e-02
 -1.6750e-01  8.9114e-01 -1.3706e-01  1.3587e-01 -4.3495e-01  2.3418e-01
  2.5072e-01  3.7533e-01  3.2081e-02  4.4578e-02 -1.7919e-01 -1.8157e-01
 -6.1777e-02  7.7727e-01  6.3145e-02 -2.3729e-03 -6.7675e-01 -6.2623e-02
  4.9597e-01 -1.3357e-01 -4.2911e-01  1.5861e-01 -1.0691e-01  3.6009e-02
 -1.1668e-01 -1.8581e-01 -6.4817e-02  8.2046e-02  3.1660e-01  8.2482e-02
  4.9522e-02  7.6765e-01  2.0384e-01  1.8490e-01 -1.0145e-01 -2.9298e-01
  3.9248e-01  4.0599e-01 -4.5731e-01 -3.2003e-01 -8.8965e-02 -1.0567e-01
  3.6342e-01  1.8384e-02 -2.0939e-01 -1.8441e-01 -5.7583e-01  2.3805e-01
  6.7925e-03  1.7758e-01  3.5858e-01  1.3584e-01  3.1634e-01 -8.1452e-02
  2.6916e-01  5.2987e-02 -2.7837e-01 -4.4358e-01]",0
220,mid,"[-0.39459  -0.26386   0.24428   0.42974  -0.24832  -0.52822   0.55789
  0.2615   -0.57      0.43696   0.16742  -0.40344   0.22421  -0.12006
  0.59035  -0.45391  -0.68879  -0.28221   0.40206  -0.48244   0.51342
  0.11101   0.43807   0.037739  0.097365 -0.03539  -0.68942  -0.17902
 -0.13137  -0.18582   0.17484  -0.16792  -0.24605  -0.14899  -0.063108
  0.46927  -0.27818  -0.20616  -0.061412  0.042231 -0.31714  -0.23805
 -0.13953   0.2011    0.034642  0.086604  0.73299  -0.52931   0.62506
 -0.823    -0.14645  -0.13952  -0.28173   0.18041  -0.60487  -1.8334
 -1.1644   -0.20324   2.1462    0.49181  -0.40491   0.93782  -0.22634
  0.26025   0.43554   0.12062  -0.23136  -0.054697 -0.1718   -0.21937
  0.15733   0.023693 -0.91638  -0.70556  -0.28066  -0.28524  -0.566
 -0.23389  -0.31951  -0.38387   0.49189   0.10992   0.27526  -0.46837
 -0.30136  -0.16928  -0.33248  -0.061466  0.16276   0.5965    0.06869
  0.70738  -0.31692   0.37845  -1.1032    0.77206   0.25932   0.36226
  0.39813  -0.61688 ]",0
221,hifi,"[ 5.0567e-01 -4.5745e-01  4.2543e-01  1.9730e-01 -3.4082e-01 -5.2825e-01
  3.7257e-01 -1.5044e-01  4.1280e-01 -1.0427e-01  3.8741e-01 -5.5140e-01
 -9.8138e-01  1.0370e-01 -1.7727e-01  3.2712e-01 -2.0545e-01 -2.7518e-01
  2.8412e-01  7.6866e-01 -5.7332e-01 -4.5999e-01 -1.8839e-01 -5.5942e-01
 -6.9642e-02  2.9618e-01 -1.5532e-01 -1.0548e-01 -3.3716e-01  1.2103e-01
  1.3976e-01 -1.7143e-01 -2.1201e-01  7.5992e-01  1.9924e-01 -4.5485e-01
 -1.1964e+00 -9.2896e-02  1.0067e-01 -9.7660e-01  5.5989e-01  1.2474e-01
 -1.2457e-01  2.7175e-01 -2.4828e-01 -4.6452e-05 -1.3947e-01  6.3090e-01
  5.4089e-02 -3.5760e-02 -5.1776e-01  5.5273e-01 -3.5863e-01 -6.4620e-01
  1.9993e-01  4.4176e-01 -4.1423e-01 -5.0952e-02 -2.8542e-01 -6.9684e-01
  5.1707e-01 -3.6253e-01 -7.6690e-02 -2.8870e-01 -5.4572e-01  2.3687e-01
  1.3924e-02 -2.6903e-01 -4.2395e-01  8.2639e-02  1.4704e-01 -7.6693e-01
  2.0679e-01  6.0896e-02 -5.0260e-01 -2.2659e-02  4.8179e-01 -6.6968e-02
  5.4193e-01 -5.3710e-01 -1.9644e-01  2.4280e-01 -1.0848e-01  2.4126e-01
  5.3871e-01  8.4735e-02  2.9924e-02 -6.2631e-01  1.1397e-01 -2.8366e-01
  1.5885e-01 -2.7897e-02  3.5558e-01 -9.4162e-01  2.3195e-01  4.5324e-01
  2.1272e-02  5.8034e-03  3.4644e-01  3.9468e-02]",0
222,bdv,"[ 0.38096   -0.23233    0.040238   0.02073   -0.21682    0.045333
  0.010059   0.34388    0.44279   -0.38565    0.57158    0.10543
  0.64508    0.085165  -0.18543    0.25927   -0.50817   -0.005174
  0.31709    0.10867   -0.26748   -0.16678   -0.45883    0.12607
 -0.19569    0.048059  -0.12617    0.17984   -0.14548    0.19305
 -0.20498    0.053229   0.065922  -0.25949   -0.10255   -0.43011
  0.066517  -0.076317   0.15071    0.14346   -0.038748   0.20412
 -0.0098582  0.05785    0.10282   -0.28859   -0.15512    0.31878
 -0.04065    0.302      0.28882    0.22802   -0.046705  -0.33404
  0.094879   0.75417    0.23537    0.11621   -0.33909   -0.42098
  0.01229   -0.019105   0.119      0.077461  -0.33811    0.20802
 -0.63714   -0.19772   -0.071837   0.09667    0.30763    0.14797
 -0.27442    0.41881   -0.058626  -0.080846   0.09972   -0.12216
  0.32235    0.25697   -0.40041   -0.18609    0.31074   -0.11441
  0.30991    0.25158   -0.02032    0.14777    0.084517   0.55156
 -0.08616    0.25591    0.29932   -0.16122    0.44827   -0.20698
  0.12257    0.35566   -0.43207   -0.21376  ]",0
223,velbert,"[ 0.10704   -0.43336    0.25454    0.49021   -0.018547  -0.061405
 -0.1016     0.022772   0.29502   -0.15772    0.29244   -0.17232
  0.03964    0.0069781 -0.0038651  0.18321    0.011264   0.22796
  0.18974   -0.068639   0.092787  -0.078967  -0.28245   -0.075674
 -0.42481   -0.44155    0.27995    0.39657   -0.12098    0.27188
 -0.50516   -0.23604    0.32296    0.10272    0.44644   -0.20497
  0.019176  -0.43566   -0.15777    0.12643    0.43605   -0.01945
 -0.25878    0.37536   -0.42134    0.023246   0.77621   -0.017003
  0.0082382  0.35345   -0.01888    0.29077    0.11968   -0.16488
 -0.15528    0.6223    -0.17719   -0.20787   -0.7326    -0.81298
  0.092536  -0.16371   -0.5271    -0.48436   -0.13759    0.1814
 -0.015858  -0.53559   -0.098033  -0.24973    0.038438  -0.14881
  0.094515   0.54055   -0.18816    0.48559    0.55614    0.22477
  0.1911     0.029327  -0.44101   -0.16356    0.045256  -0.097316
  0.47786    0.12869   -0.66773   -0.25944   -0.30464    0.38247
  0.14293    0.45241    0.069875   0.24027    0.44541    0.24598
  0.65263    0.66637   -0.33005    0.062032 ]",0
224,magdeburg,"[ 0.75322   -0.1761     0.073776   0.048825  -0.30063    0.37689
 -0.50471   -0.015336   0.20855   -0.52647   -0.5758     0.30726
  0.049936   0.28075    0.29243   -0.15624    1.1588    -0.26872
 -0.10116   -0.27413   -0.108      0.3818    -0.13424    0.90818
  0.041829  -0.76921    0.62095    0.0067558  0.36675    0.020045
 -0.088586  -0.1828    -0.20632    0.38476   -0.36789   -0.20528
  0.074548   0.070276  -0.3917     0.47735    0.087172  -0.2256
 -0.10305   -0.21253   -0.094569  -0.37599    0.98837   -0.11034
  0.12876    0.96129   -0.26971    0.20945   -0.49392    0.54514
 -0.86059    0.21873    0.075573  -0.6893    -0.47548   -0.48906
  0.3155     0.091787  -1.2084     0.49033    0.11543   -0.50298
 -0.81913    0.18872   -0.68428   -0.082244  -0.31565   -0.92194
  0.91584    0.36477   -0.016583   0.082171   0.67711   -0.56732
 -0.079658  -0.15361    0.32571    0.3588    -0.35097    0.87109
  0.1172     0.59659    0.074318  -0.84298    0.5325    -0.03836
  0.52368   -0.74429   -0.21297    1.2015     0.51306    0.071917
 -0.125      1.0124     0.3076     0.11067  ]",0
225,fracking,"[-6.8384e-02  2.6921e-01 -5.0078e-01 -1.2358e-01 -1.9470e-01 -5.9464e-01
  2.6293e-01  3.9190e-01  6.3972e-01 -1.3689e-01 -2.0366e-01  1.5029e-02
 -1.4261e-01  8.2065e-03 -4.3983e-01  2.9905e-02  1.9389e-01  3.8749e-01
  7.6402e-01 -1.5180e-01 -1.6548e-01 -1.3320e-01 -1.0583e-03 -5.0430e-02
 -3.5935e-01  2.2552e-01 -6.1115e-01  1.8022e-01  2.8080e-01  9.7792e-01
 -3.8766e-02 -3.4864e-01 -3.1119e-01  7.2639e-02 -3.9499e-01 -8.5840e-01
 -4.8367e-01 -2.0155e-01  6.7781e-02 -2.3872e-01  1.4333e-01  1.4223e-01
 -4.8571e-01 -3.7862e-01 -6.1122e-01 -2.6561e-01 -3.4157e-01  1.8624e-01
 -4.7168e-01  1.8809e-01 -5.4484e-02  1.3155e+00 -1.8165e-01  1.6714e-01
 -6.7385e-01  5.3520e-01  3.2988e-01 -7.0705e-01 -9.0046e-01  1.1308e-01
 -4.9627e-02 -4.6360e-01  1.6614e-01  3.3003e-01  6.6090e-01  1.0659e+00
  4.9453e-01 -1.2281e+00  1.1462e-01 -1.0749e+00 -3.3186e-01  1.4391e-01
  2.0702e-01  6.9497e-01 -8.5112e-02 -4.8322e-01  7.5744e-01  3.9559e-02
 -2.1926e-01  3.5468e-02  2.3097e-03 -4.8708e-01 -8.1684e-02  5.5896e-01
 -3.7487e-01  1.7438e-01  5.5450e-01  1.5031e-01  4.5387e-01 -9.9395e-02
  2.2027e-01  2.5008e-01 -6.4877e-01  3.3132e-01  1.0135e+00  5.2562e-02
 -2.1724e-01  5.9491e-01 -1.1123e-02  6.1221e-02]",0
226,familie,"[ 0.37983   -0.48255   -0.8908    -0.11405   -0.59751   -0.15231
  1.0004     0.2802    -0.12913   -0.28771    0.020773  -0.061916
  0.057255   0.22343   -0.1248     0.67661   -0.37121    0.092105
  0.082348  -0.13386    0.71965    0.39254   -0.47454    0.39179
  0.41035    0.60868   -0.46297   -0.018437  -0.36312    0.60798
  0.30148   -0.071807  -0.1133    -0.64279    0.52544   -0.39189
  0.15581   -0.84173    0.84618    0.071297   0.13015    0.045114
 -0.56772    0.24235   -0.1467    -0.46456   -0.25846    0.8686
 -0.69514    0.61282   -0.02245    0.43524    0.027203  -0.17856
 -0.079369   0.39383    0.15417    1.172     -0.35744   -0.59665
  0.28968   -0.62462   -0.0082304 -0.075207   0.15423    0.23374
 -0.16955   -0.38996    0.11855    0.0063256 -0.030907   0.1863
  0.19549    0.5499     0.29192    0.15021    0.30907    0.11988
 -0.14496    0.15849   -0.40196    0.018793   0.38548    0.1677
  0.14066   -0.86943   -0.86488   -0.81677   -0.43209   -0.24886
 -0.027865   0.42593    1.1178     0.53346    0.57047   -0.11694
  0.48294    0.61896   -0.2774    -0.23582  ]",0
227,spiegel,"[-0.33445   -0.52746   -0.38419   -0.79293   -0.33817    0.094164
  0.19625   -0.22171    0.94236    0.29573    0.55133    0.29037
 -0.28161    0.00717   -0.34885    0.63369    0.73442   -0.88189
 -1.0811    -0.36899    0.25047    0.0081888 -0.70669    0.9196
  0.40412   -0.071799   1.0902     0.25747   -0.075234   1.0195
 -0.29732   -0.028875  -1.1761    -0.33941   -0.038424   1.2353
  0.5366    -0.020168  -0.2893    -0.064004  -0.36529    0.69934
 -0.72079    1.1358    -0.6345    -0.17825    0.099595  -0.5636
  0.3026     0.18424    0.78727    0.073597   0.22854   -0.34442
 -0.78554   -0.84155    0.16786    0.0088983  0.0070767  0.24194
  0.96016    0.081379  -0.15843   -0.43182    0.1846    -0.27369
  0.11624    0.8044     0.19229    0.05567    0.085254   0.2012
 -0.25409   -0.12097   -0.27502    0.2161     0.40839   -0.25777
 -0.6741     0.36937    0.33219    0.11731   -0.33791   -0.27683
  0.18041   -1.3848    -0.1415     0.018093  -0.091454   0.025469
  0.27814    0.060338   1.289      0.52438   -0.079335  -0.22238
  0.79141   -0.42858    0.37685    0.24935  ]",0
228,termine,"[ 2.3028e-01 -4.8391e-01 -1.9058e-01  4.9382e-01  3.4514e-02 -2.3096e-01
  4.0561e-01  3.5163e-02  7.5429e-01  5.8534e-03  5.5215e-02  2.8918e-01
 -3.0241e-02 -1.7427e-01  3.8581e-01  2.6939e-01 -8.0030e-01  2.6768e-01
 -4.5755e-03 -1.7440e-02 -1.2873e-01  4.4100e-01 -2.1781e-01  3.3421e-02
  7.1642e-02  2.0888e-02  3.4420e-03  2.6604e-01  2.8536e-01 -2.8526e-01
  1.4940e-01 -5.2271e-01  3.2878e-01 -8.8409e-02  3.2398e-02 -1.3101e-01
  1.4951e-01 -8.6610e-01  3.0423e-01  1.6294e-01 -1.7412e-03  2.4734e-01
 -1.8414e-01  1.4538e-01  3.1387e-01 -1.7550e-01  7.1881e-02  3.0840e-01
 -4.1472e-01  3.1160e-02  3.5781e-01  2.5557e-01 -1.5370e-01 -8.1039e-01
  4.5649e-01  6.0943e-01 -5.5944e-02  6.4624e-01 -3.6336e-01  8.5733e-02
 -1.5775e-02 -4.1369e-01 -2.5360e-01 -5.8040e-01 -4.9671e-01  1.5371e-01
  2.8609e-02  3.5650e-02 -8.1862e-01  2.7183e-01  7.1433e-02  5.1167e-01
  3.3978e-01  2.3175e-01  1.4392e-01 -1.8510e-01 -2.8041e-01 -2.7315e-01
  4.9334e-01 -1.7842e-01 -6.8277e-02 -3.0996e-01  1.5649e-01 -3.5860e-01
  3.3642e-01 -4.6716e-02 -3.3114e-01  1.7131e-01 -4.7692e-02 -1.7980e-01
  6.1145e-01 -1.5975e-01  5.5797e-01  5.9391e-05  2.0696e-01  1.1389e-01
 -2.3503e-01  1.0791e-01 -5.5609e-01 -4.3308e-01]",0
229,wuppertal,"[ 0.88696  -0.28667   0.25893   0.79934   0.050009 -0.079463  0.079356
  0.63346  -0.16955   0.13994  -0.19989  -0.58472  -0.16623   0.41059
  0.33733   0.91632   0.5646   -0.41237  -0.4001   -0.42218  -0.027965
  0.40561  -0.32124   0.61073  -0.71346  -0.13328  -0.010608 -0.069402
  0.22804  -0.3703   -0.47247  -0.14321   0.055494 -0.31969  -0.13977
 -0.15696   0.43816  -0.72868   0.14197  -0.68988   0.40583   0.082372
 -0.78427   0.26213   0.035263  0.36373   0.81576  -0.36963  -0.20414
  0.68525  -0.30618  -0.16177   0.095536 -0.010397 -0.53101   0.019643
  0.14102  -0.35656  -0.99723  -0.33277   1.26     -0.19223  -0.31792
  0.24886  -0.61626   0.63813  -0.57583   0.067754 -0.27166   0.10699
  0.034439 -0.10321   0.49698   0.72308  -0.10783  -0.41879   0.81464
 -0.027623  0.18781  -0.53474  -0.83124  -0.17013  -0.39371   1.1331
 -0.8431    0.37756  -0.22923   0.86936  -0.4044    0.36353   0.95838
 -0.28323  -0.047119  0.5913    0.44511   0.098302  0.013191  0.81753
  0.42762   0.11304 ]",0
230,ingolstadt,"[ 3.7280e-01 -3.1914e-01 -3.6119e-01  3.2322e-01 -6.1531e-02  1.1340e-01
  3.1526e-01 -3.9038e-01 -8.2938e-01  4.9872e-01  8.6312e-01 -5.2438e-01
 -2.1815e-01  5.9481e-01  6.1606e-01 -1.4760e-01  6.5456e-01 -1.2108e+00
  1.0709e+00  3.1120e-01 -4.7058e-01  6.9746e-01 -4.1586e-01  1.4283e+00
 -8.6728e-01 -4.2631e-01  1.6157e-01 -4.6995e-02 -1.0124e-01  4.8992e-01
 -3.0857e-01  2.5703e-01  6.0212e-01 -3.3998e-01 -9.8544e-02  2.9722e-01
  1.7890e-01 -1.9852e-01 -2.6196e-01 -5.3278e-01  3.5937e-01 -1.5065e-01
 -4.9621e-01 -1.9880e-01 -7.3779e-01  2.9560e-01  1.1221e+00 -2.7432e-02
  2.9426e-01  8.7710e-01 -5.7854e-01 -1.6993e-04 -4.6464e-01  2.6059e-01
 -4.1592e-01  6.2065e-01 -7.7914e-02 -6.0444e-01 -2.6938e-01 -3.6386e-01
  5.1171e-01 -2.3792e-02 -4.6608e-01  9.7086e-02 -1.3385e-01 -3.5198e-03
 -8.4952e-01  5.1123e-02 -5.1907e-01  5.3416e-02  5.2412e-01 -4.1398e-01
  6.9164e-01 -5.1671e-01 -1.0748e+00 -1.4944e-01  1.0722e+00 -3.4325e-01
 -3.6142e-01 -4.5324e-01  1.1665e-01  1.6756e-01 -1.4109e+00  6.3064e-01
 -2.1416e-01 -8.1862e-02  1.1277e-01 -1.5137e-01 -6.7281e-01  6.8448e-01
  2.8465e-01  2.0131e-01  9.5681e-02  5.9855e-01  1.0760e+00  6.5894e-02
 -1.0766e-01  5.4696e-01  4.6898e-02  4.8475e-01]",0
231,cv,"[ 0.047858   0.25028   -0.50122    0.22894   -0.51817    0.21254
  0.30516    0.21748    0.027462   0.64701    0.77101   -0.25565
  0.073233   0.43123    0.085188  -0.090996  -0.16315    0.53052
  1.049      0.30215    0.27486   -0.069678  -0.73469    0.71805
  0.0082177  0.38335    0.25596    0.16176   -0.28146   -0.29579
 -0.13589    0.34427    0.09869   -0.10968    0.15524    0.35208
  0.27371   -0.14844    0.16328    1.0122     0.78519    0.18897
  0.20371   -0.24869   -0.086596   0.16087   -0.32286   -0.35876
 -0.15226   -0.062319  -0.65433    1.0848     0.074747  -0.0028432
  0.012324   0.13148    0.16654   -0.35883   -0.58519   -0.080896
  0.014845  -0.047951   0.19412   -0.1158    -0.46269    0.15861
 -0.36127   -0.030248   0.4332    -0.24371    0.087171   0.90698
  0.33132   -1.0265     0.32103   -0.091854  -0.022946  -0.061238
 -0.43867   -0.23013   -0.50401   -1.1029     0.032228  -0.012578
  0.023815   0.0023223 -0.015348  -0.21249    0.32669    0.020376
 -0.50886    0.26064    0.037064   0.51493    0.25531    0.40687
 -0.06414   -1.0613     0.32137    0.37384  ]",0
232,heiligenstadt,"[ 0.40935   -0.084568   0.13982    0.13857   -0.026218   0.09309
 -0.079913   0.15794    0.27324    0.0085666 -0.16036    0.045857
 -0.21917    0.34286   -0.49773    0.10664    0.054723   0.31822
  0.37781    0.062261  -0.42254    0.28423    0.047167  -0.10991
 -0.16938   -0.61026   -0.28246    0.40156    0.3891     0.44461
 -0.030264  -0.73474   -0.246     -0.082228  -0.44922    0.12397
  0.2995    -0.0295     0.18836   -0.50393    0.44631    0.18341
 -0.093814  -0.046455  -0.21228   -0.13667    0.78396   -0.10793
 -0.081106   0.054025   0.53444    0.32829    0.19207   -0.49117
 -0.36854    0.23032   -0.29428   -0.73779   -0.97441   -0.77063
 -0.36473   -0.069885  -0.19956    0.053017   0.15941   -0.11726
 -0.48961   -0.52483   -0.22121   -0.14772    0.26589    0.067315
  0.5951     0.23125    0.73431    0.099739   0.09852   -0.1345
  0.27131    0.04668   -0.71767    0.3999    -0.027208  -0.47291
  0.36898    0.14324   -0.13668   -0.43639   -0.02521    0.57257
  0.24847    0.33415    0.18725    0.029522   0.19506   -0.12776
  0.20341    0.3419    -0.2075     0.46139  ]",0
233,tore,"[ 9.5833e-02  2.0321e-01 -3.0561e-01 -5.8650e-01  2.1967e-01  2.9424e-01
  5.8366e-02  4.5138e-01  8.3405e-01  9.7055e-01  5.1206e-01  1.2638e-01
  4.0292e-01  4.0004e-01 -1.7076e-01  4.8168e-01 -6.0747e-01  4.8834e-01
 -2.8408e-01 -8.7509e-03  5.8909e-01  8.0875e-01  7.4440e-01  2.7024e-01
  1.1878e+00 -8.4864e-03 -9.5143e-01  2.3474e-01  1.9997e-01 -3.4296e-01
  3.8732e-01  5.7198e-02  3.4005e-01 -2.0500e-01 -1.2338e+00 -1.3762e+00
  1.7823e-01  5.4413e-01 -3.8190e-01  8.1970e-01 -3.3484e-02  1.8227e-01
  7.8073e-01  3.0553e-01  2.2815e-01  1.5656e-01 -1.2236e-01  6.3240e-01
  5.0241e-01  8.1881e-03  7.6607e-02  5.7393e-01 -1.4891e-01 -2.4083e-01
 -2.5442e-01 -1.1842e+00 -4.0895e-01  6.8557e-01  6.4279e-01  1.3344e+00
  5.8677e-01  1.2751e+00  3.9165e-01  6.3729e-01 -2.4043e-01  3.7759e-01
 -3.6803e-01  1.7949e-01 -1.2121e-01 -5.9184e-01  2.1432e-01  3.0088e-02
  4.0884e-01 -5.5409e-01 -7.0281e-02  2.4692e-02  5.2918e-01  7.9827e-01
  3.2002e-01  4.9906e-01  3.6063e-01 -2.0199e-01 -8.4142e-01 -1.3566e-01
  6.2377e-01 -4.2022e-01 -3.7946e-01  2.9271e-01 -7.9730e-01 -1.8822e-01
  4.1890e-01 -4.1454e-01  2.1517e-02  2.8907e-01  4.8011e-04  6.5860e-02
  4.4697e-01  7.1157e-01  1.5650e-01  6.7852e-02]",0
234,halle,"[ 0.5524   -0.035848  0.23683   0.23678   0.20629  -0.30052   0.41553
  0.39997  -0.25055  -0.12617  -0.38385   0.31941  -0.1519    0.95312
  0.21886   0.41493   0.82921   0.12834   0.58883   0.50239  -0.021379
  0.5016    0.33017   0.85777   0.55313   0.080692  0.21802  -1.4077
  0.61913  -0.27063  -0.80795  -0.55448   0.51592  -0.73838   0.022292
 -0.099775  0.12809   0.21566  -0.65739   0.40213   0.14831  -0.071226
 -0.77308   0.070255 -0.060873 -0.61184   0.2024   -0.64036   0.34941
  0.018834 -0.54691  -0.58135   0.42039  -0.018442 -0.78019  -0.58978
  0.46717   0.17679  -1.2851   -0.095563  0.19621   0.97842  -0.6469
  0.75603  -0.29181  -0.75358  -0.53744   0.81886  -0.15988   0.044438
 -0.17522  -0.26953   0.27353  -0.38966  -0.43035  -0.21328   1.5875
 -0.99804   0.62622   0.2783    0.15035  -0.091295 -0.82267   0.19556
 -0.3778   -0.21972   0.059815 -0.014273  0.057648 -0.12974   0.56929
 -0.61067  -0.075847  1.243     0.70685   0.34234   0.50681   0.41884
  0.84407   0.78225 ]",0
235,blog,"[-0.56131   -0.52483   -0.051739  -0.87862    0.98876    0.41325
 -0.036962  -0.57352    0.81613    0.11307    0.44015   -0.25175
  0.3895    -0.41833   -0.34553    0.20469    0.48958   -0.87606
 -0.1584     0.51525    0.15827    0.11739   -0.58992    0.62503
  0.25081   -0.35418    0.48729    0.57367    0.047838   0.41547
 -0.26153    1.0447     0.481      0.65932   -0.21411    0.30628
 -1.0633    -0.38489   -0.54128   -0.48667   -0.29262    0.38563
 -0.52661    0.0042635 -0.69498   -0.48444   -0.80198   -0.27073
  0.75277   -0.21715    1.0723    -0.083554  -0.048603   0.11284
 -0.43724   -1.3961     0.19127    0.16671    0.80883    0.28718
 -0.29138    0.53505   -0.28474   -0.70964    0.84446    0.33882
  0.51325   -0.43885    0.65919    0.20574   -0.057587   1.2626
  0.26522   -0.51888   -1.2582     0.15904    0.29758    0.12009
 -0.28405   -0.246     -0.49846   -0.19178    0.044002  -0.10369
 -0.55391   -0.55381    0.040129  -0.3474    -0.30028   -0.11075
  0.087115   0.80115    0.84755   -0.11382    0.68839    0.095798
 -0.21103   -0.51502    0.62009    0.80339  ]",0
236,kpmg,"[-0.28601   -0.12511   -0.099707   0.093134  -0.35997    0.12291
 -0.085059   0.052348  -0.17865    0.44791    0.9975    -0.23407
  0.47133    0.71944   -0.68729   -0.69059    0.97162   -0.057527
 -0.43784    0.58586   -0.50224   -0.054212  -0.067499   0.74103
 -0.35519   -0.24744    0.39037    0.46618   -1.713     -0.17835
  0.47656    0.030908  -0.12354   -0.34814   -0.74871    0.44698
  0.51332   -0.03943    0.56392   -0.67608   -0.59929    0.56408
  0.070011   0.4071    -0.7539    -0.22626   -0.13756   -0.040682
 -0.026038  -0.15958    0.22821   -0.7407    -1.0176    -0.2422
 -0.45977   -0.50348   -0.042271  -0.57399    0.2977     0.3203
 -0.17369   -0.69509   -0.075421   0.54742   -0.28266   -1.0089
 -0.15389    0.58605    0.4549    -0.55932   -0.37221    0.40463
 -0.70832   -0.094308  -0.62989   -1.3897     0.10981   -1.2192
  0.10689    0.098884   1.5554     0.39084    0.62368    0.7118
 -0.23858   -1.2995     0.65618    0.52768   -0.012276  -0.21254
  0.014018  -0.54935   -0.0022415 -0.60093    1.4047     0.34269
 -0.52956    0.75132   -0.3874     0.13152  ]",0
