,title,vector,cluster
354,accent,"[ 0.14507    1.2008     1.1254    -0.0026745 -0.62735    0.39012
 -0.26494   -0.49567    0.22902    1.1211    -1.3634    -0.23788
 -0.23662    0.94932    0.22797    0.10396   -0.2197    -0.88984
  0.70305   -0.14767    0.16888   -0.04789   -0.49589   -0.7584
  0.45711    0.11078   -0.049916  -0.75924   -0.15265   -0.7569
 -0.58612    0.67574   -0.051263  -0.2228     0.077574  -0.12243
  0.19001   -0.17903    0.61508    0.44839    0.24786   -0.28089
 -0.35439    0.4755    -0.35649    0.15037    0.68645    0.16024
  0.28228   -0.6961    -0.45934    0.15616    0.80206    0.35396
 -0.20161   -0.70706   -0.24051    0.12009    0.13009    0.28503
  0.76356    1.0187    -0.62741   -0.38207    0.29339   -0.98277
  0.39975   -0.077248  -0.16378   -0.15911   -1.056      0.73734
  0.46264   -0.91951    1.3233     0.4004    -0.0026058  0.12199
  0.14553   -0.23134   -0.58638   -1.3001    -0.20495    0.033998
 -0.63636   -0.50841   -0.18099   -0.019389  -0.38163    0.27875
 -0.11569   -0.12632   -0.004415   0.24489   -0.16244    0.76228
 -0.74066   -0.48248    0.66103    0.05813  ]",2
355,accenture,"[-0.37267   -0.25487   -0.026985   0.44721   -0.58469   -0.091734
  0.40693    0.31334   -0.65231    0.0046379  0.70741   -0.78722
  0.72075   -0.0019098 -0.43915    0.16745    1.1807     0.74952
  0.36578    0.40124   -0.64831    0.11023    0.7181     1.5715
  0.65061    0.4112    -0.10188    0.093909  -0.63247   -0.86799
 -0.78422    0.051331  -0.46968   -0.60312   -0.026529  -0.36836
 -0.91387    0.33025    0.2353    -0.015527   0.31654    0.44827
  0.20192   -0.22659   -1.0945     0.16895    0.45322    0.49035
 -0.57024   -1.0014    -0.66156    0.1974     0.18342   -0.49702
 -0.011815  -0.52739   -0.31263   -0.47324   -0.65852    0.7488
 -0.46689   -0.65464    0.10275   -0.093638  -1.1981    -0.52026
  0.10916    0.25524    0.53735   -0.18749   -0.18002    0.71974
 -0.67929   -0.43553   -0.75716   -1.1575     1.0268    -0.44119
 -0.17082    0.4753     1.0167    -0.37612    0.17068    0.13671
 -0.49172   -0.44589   -0.040387   0.51032    0.23056    0.093766
  0.25824    0.29141    0.34111   -0.43054    1.1063     0.35228
  0.088496   0.89265    0.020024   0.98972  ]",0
356,bayreuth,"[ 0.75659   -0.14265   -0.10125   -0.24293    0.18961   -0.36997
 -0.84477    0.27547   -0.35683   -0.10975   -0.95734    0.14447
 -0.085774   0.33507   -0.35275   -0.032593   1.5079     0.27958
  0.22308    0.1404     0.20844   -0.33149   -0.26827   -0.09796
  0.1353    -0.17911   -0.21534    0.62134    0.71918   -0.032416
 -0.94929   -0.73803    1.3673    -0.39999   -0.54711    0.87876
  0.53233   -0.80608   -0.59834   -0.19997    0.69899    0.34088
 -0.25179    0.34567    0.02964   -0.888      1.1111    -1.0125
  0.67275    0.15137   -0.49184   -0.32105   -0.5259    -0.27271
 -1.1032    -0.12179   -0.29491    0.90958   -0.73844   -0.41562
  0.64531    0.71686    0.32384    0.67799   -0.20649   -0.30524
  0.051054  -0.10262   -0.05253    0.40582   -0.0047134 -0.65879
 -0.0038912  0.11303   -0.22391   -0.49787   -0.41834   -1.0524
  0.058168  -0.19576   -0.38786    0.054689  -0.2003     0.48088
 -1.1869    -0.10972   -0.40073   -0.13159    0.21539    0.5864
  0.07251   -0.070496   0.67709    1.105      0.57632    0.0032861
  0.0056979  0.72492    0.32592   -0.15716  ]",0
357,blank,"[-0.23668   0.25843   0.2077   -0.57128   0.44743   0.9374    0.21135
  0.39779   0.38785  -0.011908  0.19158   0.17449  -0.26399   0.068239
  0.15426   0.57671   0.31589   0.74811   0.719    -0.27291   0.16042
  0.4519   -0.10417   0.080495  0.99588  -0.72231   0.66518   0.46742
  0.43674  -0.11507   0.69208  -0.053638 -0.12724  -0.24507  -0.034045
 -0.41025  -0.22655  -0.19732   0.30321  -0.75347   0.21509  -0.47525
 -0.12775   0.4504   -0.77469  -0.57815  -0.61454  -0.046252 -0.60957
  0.55383   0.62429  -0.34534  -0.21179   0.39284   0.23717  -1.4219
  0.58617  -0.018843  0.76929  -0.65102   0.36209   0.49033  -0.59202
  0.33694   0.51296  -0.16474   1.0313    0.35663  -1.4702   -0.11619
 -0.33763   0.4666    0.52691  -0.73148   0.13604   0.25969  -0.47237
  0.49591  -0.52783   0.064817  0.67023  -0.044538 -0.6893   -0.98259
 -0.61895  -0.317     0.54746  -0.20024   0.35426   0.067116 -0.13558
 -0.032122  0.65171   0.093721 -0.14098   0.32028  -0.045606  0.57895
 -0.57518  -0.19521 ]",2
358,curriculum,"[-1.2010e-02  6.6103e-01 -4.4078e-01  2.5701e-01  2.0311e-01  1.3085e-01
  1.6920e-01  6.6509e-01 -3.5759e-01  1.5819e+00 -1.6397e-03 -9.0853e-01
 -1.1667e-01  2.8323e-01 -3.3716e-02 -1.6757e-01 -1.3069e-01  2.5839e-01
 -9.7432e-01 -2.9504e-02 -1.5378e+00 -7.8219e-01  2.5238e-01 -1.8573e-01
 -5.3455e-01 -7.2564e-01 -1.6457e-01 -7.6103e-01 -1.4882e+00  2.2061e-01
 -9.1322e-01  6.5293e-01 -4.4668e-01 -3.9932e-01 -1.0485e-01  4.2305e-01
 -5.9382e-01 -3.0314e-02 -7.6726e-01 -2.7842e-02 -4.0869e-01  3.6661e-01
 -3.8933e-01  3.6610e-01 -7.7141e-01 -1.0370e-01  2.5243e-01  3.9667e-01
  3.6233e-01  1.3450e-01 -2.3206e-01 -1.5077e-01 -6.3609e-01  3.7961e-01
  9.6632e-02 -1.0422e+00  7.5028e-01 -3.4306e-01  1.6791e+00 -4.7517e-01
  7.4268e-01 -3.4869e-02  2.7912e-01 -4.7469e-01  6.7436e-01 -1.7942e-01
 -3.5764e-01  2.1636e-01  6.8230e-01  3.2002e-01  7.2703e-01  3.9213e-01
  3.6806e-01  6.0543e-02 -1.0155e+00  2.4485e-01 -3.0172e-01  4.8061e-01
  8.6618e-02 -1.3942e+00 -7.6478e-01 -1.8023e-01 -4.9434e-01 -4.4473e-01
 -1.2742e+00  5.6037e-01 -2.6127e-01 -6.9803e-01 -1.6722e-01  1.5582e-01
 -3.2638e-01  3.2410e-01 -4.9065e-01  4.1244e-01 -1.3320e-01  1.2622e-01
  3.8960e-02 -1.0402e+00  3.2175e-01  9.2233e-01]",4
359,communication,"[ 0.21062   -0.31413   -0.25548    0.75374    0.28727   -0.58932
  0.17953   -0.62182    0.52299    0.21931    0.017621  -0.52964
  0.30814    0.44213    0.60352   -0.52099    0.096623  -0.30565
 -0.27837    0.044972  -0.81692   -0.39397    0.81576   -0.66511
  0.20871   -0.19078    0.42573    0.68869   -0.074241   0.068379
 -0.67746    0.92229   -0.20006   -0.19553    0.039647  -0.39184
 -0.40192    0.36758   -0.0034989  0.26927   -0.070794  -0.38046
 -0.60753   -0.15041   -0.50265    0.009118   0.17152    0.4252
  0.017158  -0.23508    0.2862     0.49681   -0.26138    0.70502
  0.79848   -1.3454     0.60958    0.028558   1.7759     0.48661
 -0.15522   -0.25388   -0.090412  -0.3798    -0.0076892  0.33571
  0.17957    0.021709   1.3873     0.23053   -0.22779   -0.15603
  1.1061    -0.9975     0.42451    0.054964   0.51882    0.51559
 -0.49714    0.015632   0.49541    0.088574  -0.050647   0.15016
 -2.2103     0.90322    0.43358    0.064872   0.11282   -0.3415
  0.51046    0.45431    0.13375    0.52554    0.20706    0.21572
 -0.11951   -0.73517    0.31437    0.5644   ]",4
360,connection,"[ 0.68288  -0.10726  -0.040453  0.086509  0.49638   0.24531  -0.020909
 -0.187     0.32586   0.21253  -0.13199   0.5162   -0.072321  0.49192
  0.31703   0.1352   -0.063285 -0.38532  -0.62909   0.71368  -0.13789
 -0.45708   0.10274  -0.4931   -0.14978  -0.04654   0.53372   0.061404
  0.1534    0.17848   0.3775    0.57114   0.041091 -0.025666  0.24358
 -0.26544   0.19633   0.082473  0.66857   0.14879   0.040294 -0.18784
  0.88996  -0.5058   -0.26382   0.16391   0.8714   -0.68295   0.65032
 -0.15422   0.41751   0.3792    0.6224    0.87023   0.056283 -1.5703
 -0.1528   -0.22364   1.9765    0.35712  -0.46049   0.22126  -0.12058
 -0.54688   0.53395  -0.23458   0.26501  -0.056837  0.30745   0.40569
 -0.55165  -0.23809   0.24624  -0.37306   0.093279 -0.24697   1.1828
 -0.31599  -0.81148   0.31191   0.38385   0.29868   0.30586   0.41375
 -1.3679    0.28074  -0.21546   0.1868   -0.2834   -0.12863  -0.14744
  0.53709  -0.2692   -0.20049   0.57669  -0.26694  -0.087112 -0.46513
  0.58881  -0.23465 ]",4
361,creator,"[ 4.1297e-01 -1.9767e-01  2.5856e-01 -7.9012e-01  3.8021e-01 -5.3153e-02
 -1.4466e-01 -6.9480e-01 -3.3530e-01 -4.1942e-01 -5.3343e-01 -3.3765e-01
  2.9122e-01 -7.1164e-01 -7.2727e-02 -3.8278e-01  4.8517e-01  6.4151e-01
 -8.4112e-01  9.0509e-01 -1.4653e-01 -3.9506e-01 -4.9443e-02 -5.6718e-02
  1.9733e+00  1.6637e-01  3.9372e-01  1.8082e-01 -6.3612e-01  5.0700e-01
  1.4724e-01  8.1098e-01 -7.0345e-01  2.2701e-01 -5.1142e-02 -9.8922e-02
 -1.1767e-01 -1.9874e-01  5.9812e-02 -6.1730e-01  2.5111e-01  1.1495e+00
  2.7079e-01  5.3661e-01  8.1138e-02 -3.7787e-02 -1.0931e+00 -3.4317e-01
 -1.3098e-01 -7.6648e-02 -3.1911e-01  1.4738e-01  4.1934e-01  5.3967e-01
 -3.2329e-02 -1.2043e+00 -3.9465e-01  5.3764e-01 -1.3429e-01 -4.5721e-02
  6.9350e-01  7.6121e-01  1.1786e-01 -2.4797e-01  1.5446e+00 -4.4399e-01
  8.4920e-01  3.7506e-01 -4.5699e-02  2.3821e-02  4.0209e-01  7.9829e-01
 -4.3776e-01 -6.2280e-02  6.2253e-02 -6.2181e-02  1.3869e-03 -2.0123e-01
 -4.3094e-01  5.0353e-01 -6.6860e-01  5.0401e-02 -4.7798e-01 -2.9786e-02
 -6.1714e-01  4.2873e-01 -2.1372e-01  6.1133e-02  4.8469e-01 -2.3099e-01
  5.3833e-01  2.0259e-01  7.1514e-01  1.5359e-01  1.8782e-01 -4.6736e-01
 -2.5949e-02 -5.0818e-01  2.3279e-01  2.6846e-01]",2
362,celentano,"[-0.034873  -0.57058   -0.044021  -0.090192   0.18392    0.17722
 -0.074799  -0.19536   -0.0042246  0.21131   -0.02415   -0.12791
  0.049841  -0.046975   0.12841    0.22798    0.44886   -0.30096
  0.45869    0.29446   -0.55088   -0.68784    0.13766    0.13736
 -0.50679    0.61936   -0.15453    0.21103    0.12997    0.11356
 -0.2967     0.096849  -0.13109   -0.25351    0.54704    0.43004
  0.17329    0.08339   -0.42518    0.62137    0.56371    0.90541
  0.13566    0.26895    0.18968    0.10369    0.21957   -0.069762
  0.28331    0.19657    0.18652    0.089142   0.025819  -0.32573
  0.39057    0.53788   -0.81028    0.45038   -0.56724   -0.25684
  0.57613   -0.25664    0.14574   -0.22163   -0.57577   -0.16819
  0.32723   -0.070143   0.28493   -0.31904   -0.11883    0.029567
  0.023042  -0.29388    0.28997    0.13028   -0.57152    0.039523
  0.13193   -0.13086    0.22606    0.0028343 -0.16359   -0.12517
  0.94575    0.063421  -0.48382   -0.47534   -0.44682    0.32578
 -0.16314   -0.1898    -0.43071    0.11619    0.20579   -0.0063146
  0.5496     0.18356   -0.23448   -0.43108  ]",0
363,alben,"[ 0.65209  -0.0163   -0.53524  -0.10911   0.091821 -0.2249    0.8436
 -0.63817  -0.28032  -0.50186   0.13795  -0.5172   -0.16734  -0.4194
 -0.23658  -0.2181   -0.45119  -0.1729    0.23988  -0.78188  -0.17416
 -0.09437  -0.3972   -0.49522  -0.19011   0.25776  -0.12627   0.73166
  0.56597  -0.14272   0.20729   0.59213  -0.1579    0.77839  -0.5794
  0.73139   0.11841  -0.86635  -0.29833  -0.078386  0.30497   0.12297
  0.46787   0.14222  -0.36455   0.29486  -0.20276  -0.5945    0.095116
  0.11104   0.42965   0.2968   -0.040206 -0.058797  0.51396   0.48147
  1.0402    0.1701   -1.208    -0.59817   0.23182  -0.5861    1.0273
 -0.15414  -0.20133   1.1206    0.47856   0.1237   -0.56893   0.42116
  0.49432   0.16057   0.037279  0.038365 -0.21392   0.1522    0.20416
  0.65854  -0.059291 -0.18236   0.30095  -0.16242  -0.79382   0.16174
  1.0291    0.16666   0.015004 -0.19765   0.67682  -1.2427   -0.36301
 -0.015062  0.1934    0.16992  -0.4716    0.23259  -0.1816    0.2133
 -0.53399   0.096062]",0
364,arm,"[-1.8912e-03 -4.9490e-02 -1.4275e-01 -7.7941e-01 -1.5464e-01 -5.9113e-02
 -4.7672e-01  1.7946e-01 -5.7886e-01  1.3595e-01  4.3951e-01 -1.1171e-02
  1.1506e+00  3.4466e-01  6.6515e-02  1.3196e-01 -2.2608e-01 -9.5530e-02
  4.1481e-01 -4.1916e-01  1.8575e-01  1.8890e-01 -4.0242e-01 -1.9918e-01
  4.3847e-01  1.0299e+00 -8.6898e-01  3.4047e-02  2.6316e-01  2.9401e-01
  4.0607e-01  6.2485e-01 -1.6226e-01 -2.3079e-01 -3.2260e-02 -6.9912e-01
 -2.0265e-01  2.9696e-01  2.6127e-01 -6.6910e-02 -1.1068e-02 -1.3279e-01
  4.1597e-01 -3.0157e-01 -9.0503e-01 -1.2346e-01  2.7488e-01  3.9675e-01
 -3.0283e-01  1.5485e-01 -2.2289e-01  1.0702e+00  6.4862e-02  6.1862e-01
  3.2738e-01 -2.1084e+00 -9.3340e-01 -2.1132e-01  1.7972e+00  1.0821e+00
  1.1589e+00  1.3249e-01  1.3671e-02  1.0728e+00 -6.6423e-01  5.7630e-02
 -6.4490e-02  3.6797e-01  2.5366e-01  4.9785e-01  1.5320e-01  1.1916e-01
 -1.2310e-01 -5.0362e-01  6.3074e-01 -4.7645e-01 -8.6225e-01  7.1023e-01
 -1.1428e-01 -1.3478e-01  3.0540e-01  4.0824e-01 -4.3765e-02  2.7163e-01
 -1.2168e+00 -5.2989e-01  1.7755e-01  4.9082e-01  2.7473e-01  3.9891e-02
 -2.0891e-01 -3.2472e-01  1.9644e-01 -1.4214e-01  4.0207e-01  4.5936e-01
  4.4820e-01 -1.3855e-01  7.8392e-01  1.5621e-02]",3
365,borken,"[ 1.0141e-01 -1.4494e-01  2.1045e-01  2.7086e-01 -6.5829e-03 -4.4936e-01
 -2.5962e-01  2.4874e-01 -1.0880e-01  1.4757e-01  5.9249e-02 -2.5531e-01
 -1.0098e-01  4.4245e-01 -4.4277e-01 -2.7796e-02 -1.3729e-01  2.6046e-01
 -2.0796e-02 -1.3201e-01 -6.6012e-02  3.3236e-01  2.3930e-01 -3.7640e-02
 -6.1087e-01 -2.0881e-01  4.6760e-01  3.4295e-01  2.5448e-01  4.9297e-02
  1.9233e-01 -3.2226e-02  4.0454e-01 -2.7126e-01  2.2206e-01 -6.2633e-01
  1.7586e-01 -3.9672e-01 -4.8375e-03  1.0253e-01  1.5887e-01  1.4026e-02
 -3.7659e-01  1.7664e-01 -1.8933e-01 -1.3768e-01  5.7237e-01  2.4092e-01
 -8.0933e-02  4.0635e-01 -2.9139e-01  8.7948e-02 -5.1564e-01 -3.8468e-01
 -1.6512e-01  1.7931e-01 -2.3765e-02 -2.4098e-01 -5.7011e-01 -4.9664e-01
  4.9998e-01 -1.7316e-01  3.5932e-02  1.1291e-01 -4.3839e-01  2.9615e-01
 -2.5283e-01  9.6159e-02 -2.6417e-01  3.6962e-01  5.5955e-04 -1.2253e-01
 -4.0806e-02  3.1766e-01  2.0354e-02  2.6731e-01  3.2900e-01 -4.1482e-02
  4.5315e-01  2.5807e-01 -9.5206e-01  8.9523e-02 -2.9161e-01 -6.4556e-02
  3.5819e-01  5.3635e-01 -3.0714e-01  1.6308e-02  1.8498e-02  2.5836e-01
 -4.1813e-02  2.7125e-01 -4.6449e-01  1.9737e-01  3.4966e-01 -1.5491e-01
  2.8313e-01  3.5080e-01 -1.1266e-01  2.1285e-01]",0
366,christina,"[ 0.30467   -0.29335    0.82725    0.012987   0.11277   -0.42422
 -0.14912    0.28273    0.50494   -0.73957    0.10995    0.41002
  0.18982    1.0552     0.16471   -0.2516     0.36344   -0.17016
 -1.1472     0.13654   -0.20806    0.15518    0.22965    1.5122
  0.17757    0.76403    0.29759   -0.94264    0.2154    -0.15501
 -0.037167  -0.023638   0.48178    0.44805    0.013685   0.28469
  0.15326   -0.072452   0.52888   -0.34345   -0.048133   0.088099
 -0.3657     0.64318    0.020939  -0.054406  -0.74729   -0.36624
  0.26872    0.30821    0.19667   -0.25256   -0.33415   -0.4085
 -0.24251   -1.5243     0.11004   -0.038346  -0.97689    0.28288
 -0.029765   0.44      -0.051453   0.75615   -0.64894   -0.024959
  0.58059    0.74549    0.16855    0.34762   -0.029665   0.11381
 -0.53183    0.020398   0.40994    0.56019   -0.38833   -0.15061
  0.33388   -0.45967   -0.38109   -0.519      1.0009     0.12579
 -0.41272   -0.40646   -0.75278   -0.19699   -0.26531   -1.0539
  0.36689   -0.34684   -0.0040195 -0.17445    0.2396     0.15902
 -0.67758   -0.40208   -0.19691   -0.46225  ]",1
367,cds,"[ 0.15613    0.059988   0.28522   -0.70477    1.1051     0.70149
  0.27845   -0.11462    0.228      0.27658    1.2397     0.25674
 -0.29395    0.64611   -0.062411   0.54198    0.56061    0.2896
  0.66615    0.53596    0.16998   -0.22691    0.35081    0.19257
  0.083309  -0.2898     0.47948   -0.086773  -0.32174    0.6965
  0.53539    0.10682   -0.85241    0.73171    0.25442    0.42095
  0.50469   -0.26209   -0.17022   -1.4922     1.2491    -0.12742
 -0.040676   0.2903    -0.52643   -0.98153   -0.29199   -0.90478
  0.22199   -0.56518    0.46547    0.28031    0.063532  -0.14848
  0.55056   -0.61351   -0.10755   -0.02899    0.94317    0.38353
  0.25916    1.1871    -0.29444    0.039891  -0.18865    0.58285
  1.0779    -0.029053   0.83418   -0.77337    0.61294    0.53309
  0.44053    0.21566   -0.92995    0.51259   -0.3945     0.51603
 -0.045568  -0.67891    0.86797   -0.41086   -0.06527   -0.17859
 -0.9149     0.55674    0.19127   -0.4369    -0.39923    0.52405
 -0.72833    0.28296   -0.079959  -0.92281   -0.79597   -0.34958
  0.011999  -0.0068707  0.54384    0.10893  ]",2
368,ag,"[ 0.7805    -0.49197   -0.41729    0.0052626  0.59179   -1.3776
  0.91738   -0.13436    0.34492    0.070189   0.56223   -0.032299
 -0.6292     0.57875    0.2447    -0.034759   0.64444   -0.70546
  0.46226    0.51811    0.13488    0.61852   -0.72098    1.4231
 -0.4932    -0.74251    0.059225   0.6617    -0.20888   -0.22302
  0.35884    0.46677   -1.1524    -0.56427    0.32331    0.097716
  1.1076     0.07648    0.055858   0.051312   0.8392    -0.60583
 -0.50953    0.24053   -0.87868    0.86301    0.27691    0.78021
 -0.30104   -0.31886   -0.38288   -0.22798   -0.026307   0.74895
 -1.2461    -0.56496   -0.46565    0.97504    0.63316   -0.50033
  1.476     -0.13215    0.13097   -0.017532   0.044347  -0.025032
 -0.07705    1.5107     0.45356    0.13925   -0.20431   -0.29011
 -1.0057    -1.0827    -0.11802   -0.54209    0.33135   -1.1373
 -0.6858     0.18854    0.96507   -0.61164   -0.25149    1.1679
 -0.76087   -1.1585     0.073009  -0.60394    0.2607     0.38498
 -0.042105  -0.78648    0.31223    0.56083    0.51922    0.65377
  1.1217    -0.11551    1.402      0.044454 ]",1
369,auction,"[ 0.91471    0.2111    -0.043091   0.038169   0.65636   -0.45177
 -0.11318    0.55555   -0.48341   -0.26773    0.15386    0.88817
 -0.36656   -0.97956   -0.49345    0.34045    0.13171    0.80426
  0.70571   -0.034169  -0.15132   -0.26677    0.56076   -0.072628
  0.49175   -0.58998    0.0050087  0.45794   -0.72051   -0.14749
  0.13206   -0.25831    0.2021     0.076161   0.13069    0.74879
 -0.35778   -0.72355   -0.30925   -1.0784     1.1866    -0.45455
 -0.37527   -0.6345    -0.40943   -0.41942   -0.60095   -0.7761
  0.5107    -0.7224     0.59558    0.070619   0.7834    -0.40563
 -0.68373   -1.2868    -1.3504    -0.02338    1.774      0.37229
 -0.14931    0.43479    0.12761    0.33336    0.55024   -0.014203
 -0.037755   0.43614    0.46473   -0.8908    -0.15524   -0.17444
 -0.20138    0.26822   -0.40489   -0.58095   -0.21164   -0.27697
 -1.7447    -0.38496    0.81206    0.0475     0.28313   -0.4317
 -0.086906  -0.52022   -0.28111   -0.04153   -0.07041   -0.28258
  0.12472   -0.11087    0.67453   -0.30445   -0.53769    0.032484
  0.2567     0.33619    0.33234    0.024049 ]",4
370,abingdon,"[-0.22897   -0.56448    0.29722    0.44912   -0.036001   0.28767
  0.18102    0.40264   -0.14516    0.41966   -0.054834   0.12793
  0.30371    0.26612   -0.14791   -0.16977    0.59428   -0.66446
  0.29137    0.33356    0.17427   -0.19097    0.91045   -0.76027
 -0.08919   -0.1893    -0.47838   -0.15292   -0.14374    0.80434
  0.092694  -0.16401    0.027381   0.018678  -0.45681    0.29146
 -0.53133    0.33564    0.14232   -0.34649   -0.40108    0.70465
 -0.7436    -0.14043   -0.36138   -0.39957    0.70632    0.24967
  0.64669    0.35666   -0.073079  -0.49114    0.2372    -0.44109
 -0.55307   -0.20693   -0.20103   -1.0028    -0.76488   -0.88828
  0.18722   -0.17839   -0.057795   0.65808   -0.37448   -0.079556
  0.48375   -0.10731    0.046203   0.22505   -0.024545  -0.083494
  0.33146   -0.35342   -0.37986   -0.40159    0.75945    0.23684
 -0.15967   -0.19089    0.013801  -0.056398   0.53325    0.58253
  0.172     -0.0070889  0.005417  -0.6597     0.80241    1.2871
 -0.60951   -0.35936    0.26483    0.36043   -0.6949    -0.78207
  1.2121     0.13618    0.36816   -0.010837 ]",0
371,center,"[ 0.25436   0.42844  -0.031537 -0.53484   0.44133   0.20167   0.098142
  0.16538  -0.26176   0.4836   -0.078443 -0.37502  -0.18332  -0.073114
  0.3563   -0.12658   0.76101  -0.083726 -1.0778   -0.42761  -0.163
  0.51739   0.024297 -0.018616  0.30696  -0.10305   0.29679  -0.3381
 -0.69703   0.51413  -0.62218   0.75891   0.24628   1.4653   -0.42409
 -0.53605  -0.01979   1.427    -0.29707  -0.092841  0.022655 -0.70493
 -0.25047  -0.48568   0.28336  -0.11434   0.042136  0.67359   0.082214
  0.49909   0.4379   -0.48882  -0.5055    0.34282   0.10452  -2.887
  0.031324 -0.18357   2.0809    1.0052   -0.41761   0.91343   0.67141
  0.10434  -0.033852 -0.27413   0.039763  0.16927   0.25713   0.65044
  0.060197 -0.26366  -0.46985  -0.40271   0.48398  -0.90443   0.15386
  0.46987  -0.56896   0.051969 -0.014441  0.64051  -0.63648   0.17668
 -0.92255   0.22303   0.86202   0.056212  0.23569  -0.57357   0.96994
 -0.44748   0.14976   0.31445  -0.38891   0.45019   0.55115  -0.37774
  1.0572    0.59906 ]",4
372,classic,"[-0.44698    0.15294    0.59396   -0.030961   0.15841    0.24268
  1.0812    -0.23315   -1.2708    -0.1127     0.052724   0.34254
 -0.68292    0.23719   -0.041756   0.66385    0.67792   -0.10707
  0.64415    0.42848    0.66573    0.13961    0.61279    0.21658
  0.51375    0.29902   -0.19561   -1.1443    -0.23267   -0.30292
 -0.39092    0.35042   -0.2473     0.044525   0.35938    0.064577
 -0.025887   0.22176   -0.19945   -0.38255    0.39734    0.1285
 -0.37172   -0.15147    0.024442   0.044682   0.16344   -0.51856
  0.045816  -0.53039   -0.41876   -0.2034     0.81568   -0.38027
  0.24285   -2.2504    -0.32784    0.68124    1.088      0.27938
 -0.28842    1.1589    -0.0057509 -0.33062    0.52267   -1.0442
 -0.50105    0.2234    -0.56284    0.035328  -0.62314    0.20217
 -0.57959    0.47172   -0.4789     0.11616    1.0274     0.20768
 -0.31732   -0.12115   -0.11009   -0.35762    0.24307    0.89795
 -0.98552    0.63615   -1.259     -0.26293   -0.13078    0.80626
  0.24559    0.12969   -0.10156    0.073473  -0.48899   -0.52245
 -0.55793   -0.67617    0.9518     0.99675  ]",2
373,bist,"[-0.35047   -0.24542   -0.13158   -0.56386   -0.31826   -0.54463
  0.56748    0.74785    1.1606    -0.30558   -0.27031    1.4341
  0.063598  -0.22065   -0.39719   -0.51352   -0.10554   -0.8455
  0.36999   -0.24439    0.24645   -0.72176   -0.79161   -0.14512
  0.021648   0.096262  -0.17801   -0.093498   0.6307    -0.031711
 -0.71027   -0.34287   -0.17525   -0.77361    0.81804    0.040637
  0.2694     0.31818   -0.18732   -0.24633    0.13922   -0.1847
 -0.9297    -0.65005   -0.23564   -0.42711   -0.59056   -0.31147
 -0.7002     0.15682   -0.46694    0.21337   -0.88915   -0.58962
 -0.48662    0.45344    0.65556    0.52605   -0.55332   -0.33125
  0.064338  -0.33113   -0.23696    0.8482     0.12614    0.90458
  0.12834   -0.44964   -0.45774    0.21055    0.56117    0.18151
 -0.10283    0.56851   -0.66203    0.16635   -0.16076    0.70754
  0.31182    0.091816  -0.43452   -0.0025612 -0.30487   -0.038448
 -0.11261    0.81369    0.025502   0.26297   -0.036698   0.37513
  0.21087    0.65489    0.92994    0.22826    0.73809   -0.26746
  0.16959   -0.082518  -0.7488    -0.30421  ]",0
